pid,user,process_name,local_port,remote_ip,remote_port,cpu_percent,memory_rss_mb,timestamp,status,tag
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,49.16,2025-05-27 08:30:31.559378,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.005044346345439828,22.69,2025-05-27 08:30:41.750006,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53546,[2620:1ec:bdf::57],443,0.012400178411450368,24.83,2025-05-27 08:30:41.750006,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53547,[2620:1ec:bdf::57],443,0.0,24.83,2025-05-27 08:30:41.750006,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53545,13.107.13.93,443,0.0,24.83,2025-05-27 08:30:41.750006,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53549,[2620:1ec:bdf::57],443,0.0,24.83,2025-05-27 08:30:41.750006,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53558,13.107.42.18,443,0.0,24.83,2025-05-27 08:30:41.750006,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53551,[2620:1ec:a92::175],443,0.0,24.83,2025-05-27 08:30:41.750006,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53560,40.79.141.154,443,0.0,24.83,2025-05-27 08:30:41.750006,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.0331952317518212,49.17,2025-05-27 08:30:41.750006,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,49.17,2025-05-27 08:30:41.750006,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.0025816836773441165,22.7,2025-05-27 08:30:51.933681,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53546,[2620:1ec:bdf::57],443,0.004029761619785602,24.83,2025-05-27 08:30:51.933681,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53547,[2620:1ec:bdf::57],443,0.0,24.83,2025-05-27 08:30:51.933681,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53545,13.107.13.93,443,0.0,24.83,2025-05-27 08:30:51.933681,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53549,[2620:1ec:bdf::57],443,0.0,24.83,2025-05-27 08:30:51.933681,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53558,13.107.42.18,443,0.0,24.83,2025-05-27 08:30:51.933681,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53551,[2620:1ec:a92::175],443,0.0,24.83,2025-05-27 08:30:51.933681,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53560,40.79.141.154,443,0.0,24.83,2025-05-27 08:30:51.933681,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.002076427883615242,49.17,2025-05-27 08:30:51.933681,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,49.17,2025-05-27 08:30:51.933681,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.01390007476496937,23.45,2025-05-27 08:31:02.048418,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53547,[2620:1ec:bdf::57],443,0.012308338608802682,24.83,2025-05-27 08:31:02.048418,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53545,13.107.13.93,443,0.0,24.83,2025-05-27 08:31:02.048418,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53558,13.107.42.18,443,0.0,24.83,2025-05-27 08:31:02.048418,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53551,[2620:1ec:a92::175],443,0.0,24.83,2025-05-27 08:31:02.048418,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53560,40.79.141.154,443,0.0,24.83,2025-05-27 08:31:02.048418,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.031480251552794124,49.2,2025-05-27 08:31:02.048418,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,49.2,2025-05-27 08:31:02.048418,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.005049247765250465,23.64,2025-05-27 08:31:12.229067,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53545,13.107.13.93,443,0.008720711467482191,24.83,2025-05-27 08:31:12.229067,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53558,13.107.42.18,443,0.0,24.83,2025-05-27 08:31:12.229067,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53551,[2620:1ec:a92::175],443,0.0,24.83,2025-05-27 08:31:12.229067,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53560,40.79.141.154,443,0.0,24.83,2025-05-27 08:31:12.229067,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.009540357364434742,49.2,2025-05-27 08:31:12.229067,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,49.2,2025-05-27 08:31:12.229067,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.0032749413476226615,23.62,2025-05-27 08:31:22.375371,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53545,13.107.13.93,443,0.0018116012675519872,24.83,2025-05-27 08:31:22.375371,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53558,13.107.42.18,443,0.0,24.83,2025-05-27 08:31:22.375371,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53551,[2620:1ec:a92::175],443,0.0,24.83,2025-05-27 08:31:22.375371,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53560,40.79.141.154,443,0.0,24.83,2025-05-27 08:31:22.375371,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.054554385322630364,50.17,2025-05-27 08:31:22.375371,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.17,2025-05-27 08:31:22.375371,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.002108166171321022,23.64,2025-05-27 08:31:32.466379,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53545,13.107.13.93,443,0.0038333102049650618,24.83,2025-05-27 08:31:32.466379,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53558,13.107.42.18,443,0.0,24.83,2025-05-27 08:31:32.466379,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53551,[2620:1ec:a92::175],443,0.0,24.83,2025-05-27 08:31:32.466379,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53560,40.79.141.154,443,0.0,24.83,2025-05-27 08:31:32.466379,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.0033081405479746537,50.17,2025-05-27 08:31:32.466379,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.17,2025-05-27 08:31:32.466379,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.003888143998963519,23.64,2025-05-27 08:31:42.645297,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53560,40.79.141.154,443,0.01432046228892517,24.83,2025-05-27 08:31:42.645297,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.13972425272675448,50.27,2025-05-27 08:31:42.645297,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.27,2025-05-27 08:31:42.645297,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.0007569557621149434,23.62,2025-05-27 08:31:52.825059,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53560,40.79.141.154,443,0.002084762670314461,24.83,2025-05-27 08:31:52.825059,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.00930477465967618,50.27,2025-05-27 08:31:52.825059,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.27,2025-05-27 08:31:52.825059,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.005358311958095707,23.64,2025-05-27 08:32:03.006138,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.06265598137771713,50.27,2025-05-27 08:32:03.006138,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.27,2025-05-27 08:32:03.006138,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.0022787637044810274,23.62,2025-05-27 08:32:13.150622,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.03864399441830281,24.94,2025-05-27 08:32:13.150622,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.02036511535182579,50.31,2025-05-27 08:32:13.150622,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.31,2025-05-27 08:32:13.150622,ESTABLISHED,normal
53526,keenan_salonga,Code\x20H,53573,20.189.173.10,443,0.29754193315076166,188.94,2025-05-27 08:32:13.150622,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.027696874164029415,24.41,2025-05-27 08:32:23.788301,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.0032680705926954557,24.94,2025-05-27 08:32:23.788301,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.011743922976469468,50.31,2025-05-27 08:32:23.788301,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.31,2025-05-27 08:32:23.788301,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.004048580162384133,24.39,2025-05-27 08:32:33.968644,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.0032665310506482022,24.94,2025-05-27 08:32:33.968644,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.01524388475551732,50.31,2025-05-27 08:32:33.968644,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.31,2025-05-27 08:32:33.968644,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.0766844700861492,25.28,2025-05-27 08:32:44.149622,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.012723333158341094,24.94,2025-05-27 08:32:44.149622,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.002328431708559658,50.31,2025-05-27 08:32:44.149622,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.31,2025-05-27 08:32:44.149622,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.005027457967485214,25.22,2025-05-27 08:32:54.333727,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.04599362276615318,24.94,2025-05-27 08:32:54.333727,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.004424176165311961,50.31,2025-05-27 08:32:54.333727,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.31,2025-05-27 08:32:54.333727,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.004786913353029434,25.23,2025-05-27 08:33:04.516131,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.049676883951133184,24.94,2025-05-27 08:33:04.516131,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.01768454807139744,50.31,2025-05-27 08:33:04.516131,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.31,2025-05-27 08:33:04.516131,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.004220070649048138,25.23,2025-05-27 08:33:14.695328,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.03548820067868996,24.94,2025-05-27 08:33:14.695328,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.020597393550623167,50.31,2025-05-27 08:33:14.695328,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.31,2025-05-27 08:33:14.695328,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.004130047680457797,25.23,2025-05-27 08:33:24.805104,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.0019497983994615352,24.94,2025-05-27 08:33:24.805104,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.05026961219468621,50.31,2025-05-27 08:33:24.805104,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.31,2025-05-27 08:33:24.805104,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.0007239929816655967,25.22,2025-05-27 08:33:34.988588,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.011598989359649441,24.94,2025-05-27 08:33:34.988588,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.006380233411587822,50.31,2025-05-27 08:33:34.988588,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.31,2025-05-27 08:33:34.988588,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.004637863966421172,25.22,2025-05-27 08:33:45.156047,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.0021703766397908647,24.94,2025-05-27 08:33:45.156047,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.12755420421837993,50.33,2025-05-27 08:33:45.156047,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.33,2025-05-27 08:33:45.156047,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.07457639420105075,24.8,2025-05-27 08:33:55.345676,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.003208287280990161,24.56,2025-05-27 08:33:55.345676,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.04603673609241948,49.16,2025-05-27 08:33:55.345676,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,49.16,2025-05-27 08:33:55.345676,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.0040804820820891895,24.73,2025-05-27 08:34:05.534257,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.004306615157324981,24.55,2025-05-27 08:34:05.534257,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.07081583614437706,50.11,2025-05-27 08:34:05.534257,ESTABLISHED,normal
39942,keenan_salonga,Discord,53530,[2606:4700:7::a29f:89ea],443,0.0,50.11,2025-05-27 08:34:05.534257,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.0009275204822228343,24.69,2025-05-27 08:34:15.718794,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.06596204391291323,24.48,2025-05-27 08:34:15.718794,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.029871836311527934,49.42,2025-05-27 08:34:15.718794,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.005089399293095237,24.69,2025-05-27 08:34:25.834274,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.019406029705161018,24.55,2025-05-27 08:34:25.834274,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.11761555550355264,50.2,2025-05-27 08:34:25.834274,ESTABLISHED,normal
53526,keenan_salonga,Code\x20H,53580,20.189.173.18,443,0.4675536091657483,130.91,2025-05-27 08:34:25.834274,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.0028689978519826557,24.69,2025-05-27 08:34:36.363382,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.06476172263075498,24.58,2025-05-27 08:34:36.363382,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53582,[2620:1ec:bdf::57],443,0.0,24.58,2025-05-27 08:34:36.363382,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.08426567999962604,50.2,2025-05-27 08:34:36.363382,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.0036566838925764507,24.7,2025-05-27 08:34:46.514649,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.06696799447198747,24.61,2025-05-27 08:34:46.514649,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53582,[2620:1ec:bdf::57],443,0.0,24.61,2025-05-27 08:34:46.514649,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.008236359433348205,50.2,2025-05-27 08:34:46.514649,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53505,[fe80:e::c30:824b:2c72:ebb0],51871,0.002687790587031833,24.7,2025-05-27 08:34:56.648804,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53572,20.189.173.6,443,0.0028924107149764025,24.61,2025-05-27 08:34:56.648804,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53582,[2620:1ec:bdf::57],443,0.0,24.61,2025-05-27 08:34:56.648804,ESTABLISHED,normal
39942,keenan_salonga,Discord,53512,162.159.135.234,443,0.049632998747925566,50.2,2025-05-27 08:34:56.648804,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53693,[fe80:e::c30:824b:2c72:ebb0],51947,0.0,25.62,2025-05-27 09:09:17.322504,ESTABLISHED,suspicious
1486,keenan_salonga,Code\x20H,53714,13.69.109.130,443,0.0,24.23,2025-05-27 09:09:17.322504,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53713,[2606:4700:7::a29f:82eb],443,0.0,51.08,2025-05-27 09:09:17.322504,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53705,162.159.133.234,443,0.0,51.08,2025-05-27 09:09:17.322504,ESTABLISHED,suspicious
1127,keenan_salonga,rapportd,53693,[fe80:e::c30:824b:2c72:ebb0],51947,0.0031463075753449237,25.64,2025-05-27 09:09:28.005826,ESTABLISHED,suspicious
1486,keenan_salonga,Code\x20H,53714,13.69.109.130,443,0.006393240104534367,24.23,2025-05-27 09:09:28.005826,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53713,[2606:4700:7::a29f:82eb],443,0.04878331162554076,51.08,2025-05-27 09:09:28.005826,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53705,162.159.133.234,443,0.0,51.08,2025-05-27 09:09:28.005826,ESTABLISHED,suspicious
1127,keenan_salonga,rapportd,53693,[fe80:e::c30:824b:2c72:ebb0],51947,0.0045852664663270145,25.64,2025-05-27 09:09:38.245871,ESTABLISHED,suspicious
1486,keenan_salonga,Code\x20H,53714,13.69.109.130,443,0.0029425365137599876,24.23,2025-05-27 09:09:38.245871,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53713,[2606:4700:7::a29f:82eb],443,0.007175043595200297,51.08,2025-05-27 09:09:38.245871,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53705,162.159.133.234,443,0.0,51.08,2025-05-27 09:09:38.245871,ESTABLISHED,suspicious
1127,keenan_salonga,rapportd,53693,[fe80:e::c30:824b:2c72:ebb0],51947,0.001231217817657657,25.62,2025-05-27 09:09:48.454462,ESTABLISHED,suspicious
1486,keenan_salonga,Code\x20H,53714,13.69.109.130,443,0.03899400749390174,24.28,2025-05-27 09:09:48.454462,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53713,[2606:4700:7::a29f:82eb],443,0.21097803888934294,51.08,2025-05-27 09:09:48.454462,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53705,162.159.133.234,443,0.0,51.08,2025-05-27 09:09:48.454462,ESTABLISHED,suspicious
1127,keenan_salonga,rapportd,53693,[fe80:e::c30:824b:2c72:ebb0],51947,0.00565150830828355,25.62,2025-05-27 09:09:58.750435,ESTABLISHED,suspicious
1486,keenan_salonga,Code\x20H,53714,13.69.109.130,443,0.0034809617869309196,24.28,2025-05-27 09:09:58.750435,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53713,[2606:4700:7::a29f:82eb],443,0.02393423114766103,51.08,2025-05-27 09:09:58.750435,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53705,162.159.133.234,443,0.0,51.08,2025-05-27 09:09:58.750435,ESTABLISHED,suspicious
1127,keenan_salonga,rapportd,53693,[fe80:e::c30:824b:2c72:ebb0],51947,0.0031623710652311926,25.62,2025-05-27 09:10:08.966717,ESTABLISHED,suspicious
1486,keenan_salonga,Code\x20H,53714,13.69.109.130,443,0.005555388205560068,24.28,2025-05-27 09:10:08.966717,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53713,[2606:4700:7::a29f:82eb],443,0.05498274266678859,51.08,2025-05-27 09:10:08.966717,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53705,162.159.133.234,443,0.0,51.08,2025-05-27 09:10:08.966717,ESTABLISHED,suspicious
1127,keenan_salonga,rapportd,53693,[fe80:e::c30:824b:2c72:ebb0],51947,0.0027454211428338407,25.64,2025-05-27 09:10:19.186355,ESTABLISHED,suspicious
1486,keenan_salonga,Code\x20H,53714,13.69.109.130,443,0.0010621089752467874,24.28,2025-05-27 09:10:19.186355,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53713,[2606:4700:7::a29f:82eb],443,0.0544484082528203,51.08,2025-05-27 09:10:19.186355,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53705,162.159.133.234,443,0.0,51.08,2025-05-27 09:10:19.186355,ESTABLISHED,suspicious
1127,keenan_salonga,rapportd,53693,[fe80:e::c30:824b:2c72:ebb0],51947,0.004132851086582837,25.64,2025-05-27 09:10:29.450263,ESTABLISHED,suspicious
1486,keenan_salonga,Code\x20H,53714,13.69.109.130,443,0.008106074852998168,24.28,2025-05-27 09:10:29.450263,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53713,[2606:4700:7::a29f:82eb],443,0.014316641125513589,51.08,2025-05-27 09:10:29.450263,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53705,162.159.133.234,443,0.0,51.08,2025-05-27 09:10:29.450263,ESTABLISHED,suspicious
1127,keenan_salonga,rapportd,53693,[fe80:e::c30:824b:2c72:ebb0],51947,0.0006141256608575993,25.62,2025-05-27 09:10:39.704873,ESTABLISHED,suspicious
1486,keenan_salonga,Code\x20H,53714,13.69.109.130,443,0.002254288072204777,24.28,2025-05-27 09:10:39.704873,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53713,[2606:4700:7::a29f:82eb],443,0.009441592607771223,51.08,2025-05-27 09:10:39.704873,ESTABLISHED,suspicious
39942,keenan_salonga,Discord,53705,162.159.133.234,443,0.0,51.08,2025-05-27 09:10:39.704873,ESTABLISHED,suspicious
